FECHA;HORA;ACO;ATI;CAM;CHO;COY;CUA;CUT;FAC;HGM;IZT;LLA;LPR;MER;MON;NEZ;PED;SAG;SFE;SJA;SUR;TAH;TLA;TLI;TPN;UAX;UIZ;VIF;XAL
25/03/2012;2;24;32;51;29;41;32;30;37;47;35;52;46;55;19;27;18;37;-99;56;35;17;47;38;8;34;32;40;46
25/03/2012;3;21;27;47;28;39;20;31;24;48;38;49;45;54;23;46;19;34;-99;52;33;13;42;44;8;33;26;36;40
25/03/2012;4;19;12;40;32;40;20;27;23;47;33;48;47;49;18;36;17;34;-99;46;44;21;41;41;6;38;27;35;43
25/03/2012;5;18;21;38;29;42;22;26;19;49;34;46;45;47;31;30;9;34;-99;46;47;19;38;38;5;32;31;32;45
25/03/2012;6;18;30;38;27;40;27;24;25;49;42;43;44;46;32;32;9;30;15;36;42;20;36;39;7;29;41;32;42
25/03/2012;7;19;23;40;23;39;39;22;30;46;40;32;45;42;28;36;13;29;23;35;34;23;34;37;8;26;40;31;37
25/03/2012;8;17;32;41;27;39;35;28;30;46;40;39;46;46;28;40;31;33;39;35;34;27;38;36;12;32;42;31;43
25/03/2012;9;18;18;28;26;41;27;37;29;43;52;53;61;50;33;39;36;29;35;50;32;23;25;45;35;29;44;38;56
25/03/2012;10;14;19;23;16;42;13;24;31;40;53;49;75;45;29;36;30;39;37;49;33;30;43;41;34;33;48;35;53
25/03/2012;11;7;18;23;24;39;13;17;-99;30;45;42;58;41;26;29;28;35;30;34;33;21;42;27;26;32;47;32;48
25/03/2012;12;6;17;22;24;31;11;9;23;24;30;22;24;34;11;13;20;13;16;22;31;15;34;25;14;31;33;15;30
25/03/2012;13;3;11;32;16;22;9;5;21;23;20;18;19;18;7;6;14;12;9;10;24;16;15;11;15;24;19;8;15
25/03/2012;14;2;12;19;8;20;13;5;9;19;15;11;9;17;3;4;18;8;17;8;19;13;11;9;19;14;9;8;14
25/03/2012;15;2;8;13;6;16;12;4;6;10;10;8;9;15;2;4;16;4;14;8;18;10;10;7;16;11;10;6;11
25/03/2012;16;2;6;10;6;12;9;3;4;9;9;10;-99;17;4;3;10;4;8;6;14;7;10;6;17;8;10;5;10
25/03/2012;17;2;6;9;7;10;9;3;4;13;6;15;10;12;3;4;8;5;7;4;13;8;10;7;15;8;8;7;14
25/03/2012;18;3;9;14;14;13;9;5;9;8;9;17;10;17;4;3;10;9;8;7;-99;11;14;8;18;8;7;8;15
25/03/2012;19;5;14;20;15;20;19;7;15;14;24;13;8;24;6;9;22;17;16;13;23;12;16;11;15;12;12;12;16
25/03/2012;20;8;18;24;20;22;18;11;16;16;26;15;9;-99;11;13;16;22;16;17;22;12;19;13;17;18;18;17;21
25/03/2012;21;21;25;30;19;30;20;16;30;21;32;22;15;36;9;19;20;32;24;22;32;13;29;16;23;29;23;18;24
25/03/2012;22;20;35;32;24;32;24;14;44;23;37;28;13;28;17;22;25;31;30;24;38;24;35;31;25;29;22;29;31
25/03/2012;23;14;29;35;33;35;25;17;34;26;29;51;6;36;36;29;43;24;40;22;46;31;48;37;18;33;41;31;36
25/03/2012;24;13;14;45;18;49;37;29;17;44;36;41;17;42;36;21;28;33;31;36;44;29;-99;43;12;49;47;35;26
26/03/2012;1;11;9;38;31;45;41;38;12;36;32;39;17;39;32;35;16;25;22;47;36;23;-99;35;8;47;46;21;22
26/03/2012;2;5;5;46;29;42;23;38;13;29;32;38;17;42;33;29;11;25;17;44;33;29;-99;37;7;40;42;21;46
26/03/2012;3;8;6;39;27;29;26;35;12;28;38;33;24;36;27;25;10;26;11;39;34;36;-99;30;6;38;44;24;40
26/03/2012;4;12;5;30;35;29;20;28;8;28;23;38;43;23;29;24;18;28;14;34;19;34;-99;29;6;38;44;11;39
26/03/2012;5;17;7;33;29;26;43;32;12;18;20;43;43;23;30;20;15;23;13;38;28;23;-99;23;5;35;41;17;35
26/03/2012;6;20;31;40;31;35;36;34;28;28;37;52;42;41;28;30;19;31;21;39;45;26;42;34;7;40;41;34;38
26/03/2012;7;22;43;49;22;41;48;34;38;44;46;61;42;47;27;34;37;33;39;44;47;29;42;42;11;39;47;35;39
26/03/2012;8;26;47;65;23;49;39;37;43;51;48;55;43;63;32;36;40;32;39;48;48;29;49;43;12;41;55;35;44
26/03/2012;9;24;44;67;27;49;19;34;51;72;62;60;66;72;34;50;28;38;24;50;41;20;56;50;33;37;70;31;51
26/03/2012;10;20;50;75;11;38;21;28;49;75;68;48;65;65;20;39;34;35;23;-99;32;16;59;-99;41;21;59;32;54
26/03/2012;11;11;57;64;9;25;32;20;52;70;60;32;44;56;21;15;20;18;33;-99;22;10;46;47;26;16;-99;38;32
26/03/2012;12;-99;38;44;7;31;37;18;38;49;41;29;40;48;9;11;21;16;41;-99;23;7;50;38;18;18;-99;33;37
26/03/2012;13;7;19;34;8;34;33;-99;25;29;24;28;26;28;7;9;29;15;34;-99;31;9;33;15;19;23;-99;10;36
26/03/2012;14;8;17;23;10;27;26;-99;22;23;27;16;23;33;8;8;26;13;26;25;25;14;24;10;25;18;19;7;22
26/03/2012;15;7;12;23;16;30;25;-99;20;25;24;13;12;21;8;7;21;8;22;13;27;10;21;9;24;14;15;8;19
26/03/2012;16;5;13;20;16;36;27;-99;24;24;17;12;10;17;6;5;28;8;39;9;30;8;25;11;32;14;14;8;20
26/03/2012;17;7;12;33;15;37;23;11;8;38;27;14;19;43;6;10;25;8;40;11;32;7;25;19;25;19;15;9;28
26/03/2012;18;8;19;38;16;-99;23;8;11;42;25;22;29;45;11;20;28;17;38;27;30;7;35;35;18;23;28;11;30
26/03/2012;19;7;25;37;20;41;25;14;28;44;32;30;27;55;15;30;30;30;31;40;33;10;49;27;18;27;35;15;32
26/03/2012;20;9;29;43;23;48;33;19;51;41;42;34;13;45;13;20;44;19;33;33;47;14;41;12;17;37;42;17;28
26/03/2012;21;19;33;36;26;32;27;23;41;29;29;14;16;37;14;14;32;18;30;22;37;17;45;20;28;25;22;30;31
26/03/2012;22;-99;39;59;35;49;35;25;49;38;47;41;27;39;23;19;42;23;40;27;46;20;44;44;24;35;36;38;35
26/03/2012;23;-99;24;48;47;56;27;38;24;48;51;68;51;51;15;22;34;47;38;50;57;15;29;49;18;54;41;45;32
26/03/2012;24;-99;22;43;31;46;45;30;27;41;53;62;16;-99;12;53;20;47;25;41;54;14;47;37;13;55;55;30;30
27/03/2012;1;-99;21;42;26;38;47;26;24;39;46;47;7;-99;24;48;18;37;36;27;39;41;45;35;9;53;54;21;18
27/03/2012;2;-99;9;32;28;45;26;33;12;30;29;27;5;-99;23;27;16;18;39;25;28;29;27;19;9;50;46;20;16
27/03/2012;3;-99;11;30;22;30;21;35;6;28;29;30;15;-99;20;11;12;13;23;47;30;26;32;17;9;43;37;27;15
27/03/2012;4;-99;9;36;24;25;28;31;8;32;25;41;32;-99;19;11;16;29;20;46;26;24;35;31;6;40;26;34;19
27/03/2012;5;-99;17;34;29;33;29;29;13;36;34;44;32;-99;26;23;18;30;22;43;24;19;24;36;7;40;35;32;38
27/03/2012;6;-99;33;37;39;32;46;26;25;35;36;45;44;38;28;26;14;31;27;43;41;16;35;38;8;41;39;33;39
27/03/2012;7;-99;38;46;29;42;49;26;28;42;42;43;44;46;27;35;31;33;51;42;48;19;45;39;10;41;43;32;38
27/03/2012;8;-99;40;50;32;49;50;39;32;53;43;45;46;51;27;36;37;35;41;44;51;34;47;38;13;41;47;31;44
27/03/2012;9;-99;32;56;36;60;39;30;35;58;57;52;75;59;34;27;36;39;27;53;50;34;58;49;31;37;46;24;54
27/03/2012;10;-99;21;55;30;72;33;22;34;50;70;48;81;53;21;31;43;33;29;64;40;25;-99;45;43;54;47;20;58
27/03/2012;11;-99;18;63;22;54;43;16;39;41;58;55;69;46;15;26;54;33;52;63;-99;21;-99;25;37;42;-99;18;68
27/03/2012;12;-99;17;48;19;47;31;8;33;32;36;45;60;44;13;20;41;43;38;50;-99;22;-99;18;34;36;39;10;62
27/03/2012;13;-99;15;30;21;31;19;4;27;36;32;17;50;32;10;8;21;15;20;23;-99;22;-99;8;26;28;26;7;41
27/03/2012;14;-99;13;39;22;32;21;5;24;25;22;12;16;21;7;6;21;8;22;13;-99;13;-99;9;29;17;14;7;24
27/03/2012;15;-99;15;29;13;22;23;4;23;20;16;13;9;18;8;4;22;6;26;10;24;11;-99;7;25;13;12;8;18
27/03/2012;16;-99;15;29;15;22;22;4;13;24;21;23;15;26;10;9;17;7;22;17;22;10;-99;10;17;17;12;9;22
27/03/2012;17;-99;14;41;16;37;22;20;14;45;34;32;33;55;14;14;25;26;25;31;23;10;-99;29;23;16;15;14;36
27/03/2012;18;-99;22;39;28;33;38;20;10;51;36;47;31;53;14;21;25;24;29;41;28;8;-99;32;11;19;23;17;47
27/03/2012;19;-99;17;36;28;34;30;21;22;41;32;46;37;53;18;52;25;34;25;34;29;19;-99;30;-99;26;35;23;48
27/03/2012;20;-99;18;37;26;34;31;21;28;40;32;24;25;57;14;65;26;19;22;44;34;14;-99;34;9;35;42;25;30
27/03/2012;21;-99;37;35;24;36;37;17;44;32;35;24;16;32;10;21;31;21;22;21;36;26;-99;26;15;31;30;21;29
27/03/2012;22;-99;36;37;20;31;44;16;46;22;28;29;18;29;11;10;32;18;37;19;27;26;-99;17;23;19;17;17;33
27/03/2012;23;-99;21;30;19;26;43;13;26;22;25;33;10;28;15;14;39;20;43;22;28;15;-99;12;17;22;23;15;29
27/03/2012;24;-99;20;40;12;25;31;18;15;-99;22;28;11;29;24;8;-99;19;35;21;33;14;-99;13;13;26;26;13;20
28/03/2012;1;-99;13;33;19;31;16;14;12;-99;17;32;8;22;22;5;-99;9;19;14;33;16;-99;11;15;25;21;10;15
28/03/2012;2;-99;16;20;9;18;11;8;8;-99;25;23;12;27;12;7;-99;10;17;14;22;28;-99;14;10;20;19;11;17
28/03/2012;3;-99;10;17;13;18;10;11;5;-99;17;26;17;22;10;18;-99;15;20;32;16;20;-99;23;10;15;23;8;23
28/03/2012;4;-99;11;35;18;20;14;26;13;-99;18;30;20;27;21;18;-99;17;12;23;20;16;-99;12;5;18;22;10;20
28/03/2012;5;-99;14;46;22;30;24;33;17;-99;33;43;25;33;22;18;-99;22;14;34;28;18;-99;21;4;27;36;34;38
28/03/2012;6;-99;26;42;22;34;34;39;25;41;40;53;50;46;25;33;13;35;26;30;35;26;-99;32;7;32;43;39;45
28/03/2012;7;-99;36;47;23;33;43;35;35;40;44;57;46;44;33;44;23;39;40;44;40;23;-99;41;9;37;53;35;48
28/03/2012;8;-99;37;49;32;38;32;40;41;51;40;58;52;45;32;35;29;37;37;51;45;30;-99;29;12;41;48;34;50
28/03/2012;9;-99;38;47;36;48;35;35;37;41;29;60;51;46;31;44;23;35;31;60;43;26;-99;17;30;43;54;27;51
28/03/2012;10;-99;32;39;35;47;27;22;41;38;31;41;59;42;19;50;37;23;25;50;43;27;-99;24;31;32;65;24;47
28/03/2012;11;-99;27;43;-99;33;-99;15;38;39;42;28;56;44;19;46;34;26;31;54;31;13;-99;27;27;23;34;42;45
28/03/2012;12;-99;24;44;-99;31;32;8;35;39;40;32;51;50;15;39;28;33;32;54;23;9;-99;30;20;12;23;35;53
28/03/2012;13;-99;18;29;-99;29;28;6;35;36;25;21;36;34;9;23;26;16;31;32;-99;11;-99;13;23;20;30;14;34
28/03/2012;14;-99;14;28;12;30;30;6;23;33;28;-99;22;44;8;-99;29;12;28;24;-99;14;-99;10;26;28;29;-99;26
28/03/2012;15;-99;12;27;16;33;26;8;21;34;38;-99;19;38;7;11;28;13;28;18;-99;17;-99;12;19;27;22;-99;26
28/03/2012;16;8;14;40;13;33;49;9;20;53;40;32;-99;66;9;25;30;14;35;29;-99;9;31;19;13;27;28;-99;23
28/03/2012;17;12;20;48;15;50;27;-99;25;49;36;42;41;53;13;35;43;26;40;-99;45;17;36;26;24;36;43;-99;58
28/03/2012;18;26;29;57;24;42;29;-99;41;48;43;56;35;58;-99;47;27;34;34;51;36;29;43;27;14;33;47;22;48
28/03/2012;19;24;33;59;28;40;46;35;56;67;40;59;48;72;27;54;32;42;35;70;44;16;56;59;11;34;39;31;62
28/03/2012;20;15;46;75;56;70;39;30;30;72;69;46;48;81;27;41;39;35;45;70;52;25;66;54;12;49;53;23;56
28/03/2012;21;13;28;52;55;59;47;18;29;50;44;22;27;44;22;24;52;26;43;-99;63;47;39;26;17;57;34;19;31
28/03/2012;22;12;35;43;52;45;48;19;49;35;44;22;24;37;21;33;46;20;45;29;50;35;40;20;26;41;42;17;36
28/03/2012;23;12;32;49;44;41;48;16;41;36;37;35;30;40;18;25;43;22;43;33;47;35;39;28;26;52;46;16;24
28/03/2012;24;19;31;45;54;46;36;15;26;51;46;53;42;47;21;19;42;39;42;42;55;48;40;28;24;46;49;15;-99
29/03/2012;1;26;24;37;43;47;38;25;23;44;44;50;50;47;14;39;39;40;41;48;54;43;31;29;35;53;52;22;-99
29/03/2012;2;16;23;33;39;42;35;35;20;42;37;48;45;43;22;49;27;41;37;-99;47;27;24;41;26;50;50;36;-99
29/03/2012;3;24;26;34;31;37;30;34;19;45;44;43;41;42;30;49;20;26;23;37;47;24;28;39;10;40;49;36;-99
29/03/2012;4;13;24;37;32;39;20;32;16;46;41;47;39;47;34;43;19;24;22;41;40;31;31;36;6;41;43;28;-99
29/03/2012;5;22;20;35;29;43;12;32;19;47;44;46;42;43;33;44;33;28;33;38;43;30;38;34;6;42;46;27;-99
29/03/2012;6;24;30;37;30;40;12;30;22;41;41;48;43;40;30;36;34;36;39;40;42;29;36;33;10;44;52;33;43
29/03/2012;7;26;33;36;30;38;32;33;27;39;39;50;42;40;27;37;29;32;34;45;40;32;36;38;9;42;49;36;46
29/03/2012;8;24;38;44;32;38;40;33;32;44;44;48;53;47;27;48;30;30;32;51;49;37;38;40;13;43;52;34;48
29/03/2012;9;22;42;62;37;45;31;31;39;56;55;52;79;65;33;68;26;43;20;69;52;43;52;51;-99;54;70;33;60
29/03/2012;10;21;44;54;27;64;30;27;44;67;82;57;83;73;27;56;47;49;33;93;50;39;73;50;-99;58;96;32;73
29/03/2012;11;19;32;47;17;84;19;20;48;54;80;38;74;74;27;-99;55;29;25;49;72;36;49;27;-99;73;54;-99;57
29/03/2012;12;16;17;30;17;51;24;11;22;39;51;25;26;54;7;-99;47;20;26;41;72;27;27;17;-99;34;29;-99;36
29/03/2012;13;8;14;24;14;35;24;5;11;34;33;18;13;39;8;-99;39;14;24;21;50;14;23;13;-99;37;46;-99;18
29/03/2012;14;8;25;19;13;34;16;14;21;35;29;16;20;38;8;25;37;12;26;19;42;16;28;20;35;36;34;-99;23
29/03/2012;15;-99;28;40;16;36;29;15;33;37;36;37;-99;55;9;26;34;15;33;36;35;16;40;24;24;25;24;18;22
29/03/2012;16;11;26;53;22;35;28;12;43;64;-99;27;-99;70;11;36;27;29;30;56;36;25;45;12;19;33;60;21;33
29/03/2012;17;11;41;44;31;27;15;16;42;34;-99;22;24;61;16;45;21;24;14;56;30;-99;46;15;15;24;36;28;30
29/03/2012;18;14;51;45;28;27;24;20;49;37;-99;30;45;44;14;28;25;30;29;-99;28;-99;46;23;21;17;24;26;47
29/03/2012;19;26;59;53;24;35;40;40;54;41;44;45;51;59;19;35;31;35;44;54;35;-99;57;47;28;27;30;49;50
29/03/2012;20;39;66;64;32;56;55;74;64;60;58;73;59;69;34;59;46;48;48;68;56;34;66;52;24;54;58;65;60
29/03/2012;21;44;67;66;35;58;46;74;65;64;57;79;54;68;37;68;45;55;35;70;58;33;72;59;16;50;57;63;65
29/03/2012;22;41;57;65;33;56;42;66;56;62;53;77;61;62;37;71;26;61;32;65;58;35;70;61;13;54;55;55;69
29/03/2012;23;28;56;56;30;35;27;33;44;58;51;67;58;58;39;65;22;51;23;63;57;34;61;55;9;50;47;43;61
29/03/2012;24;15;43;54;21;46;21;17;44;51;49;59;57;57;36;52;29;35;19;66;49;34;60;47;8;-99;53;35;52
30/03/2012;1;20;37;58;32;46;34;31;48;58;50;63;57;61;34;46;38;37;40;60;46;31;46;42;34;-99;59;33;56
30/03/2012;2;24;30;47;18;40;21;36;42;53;45;52;54;54;31;43;33;30;36;43;43;38;40;36;30;-99;48;35;46
30/03/2012;3;23;33;42;14;35;22;34;38;47;42;48;46;44;28;52;33;22;29;39;38;39;38;41;31;-99;45;36;44
30/03/2012;4;31;36;42;25;32;14;34;35;47;40;53;45;43;14;52;25;35;26;38;36;30;36;44;24;-99;47;37;46
30/03/2012;5;19;34;42;24;30;9;32;35;45;38;52;45;42;17;49;29;30;35;35;36;34;35;39;22;-99;47;36;47
30/03/2012;6;22;36;38;27;31;17;28;32;45;39;46;47;44;31;47;31;32;38;37;36;33;35;40;22;34;51;32;43
30/03/2012;7;22;38;42;25;33;30;31;31;41;36;51;46;40;32;54;30;29;44;41;38;44;43;41;14;36;52;31;48
30/03/2012;8;24;46;56;30;38;30;37;35;54;46;54;59;57;31;64;29;35;36;64;47;41;52;51;12;44;62;38;57
30/03/2012;9;20;64;72;39;51;19;29;49;73;64;73;89;74;48;71;49;51;33;99;72;30;79;57;39;56;75;43;81
30/03/2012;10;18;58;77;39;59;23;33;63;100;-99;76;83;113;40;101;44;54;51;98;58;23;72;56;53;54;91;29;91
30/03/2012;11;13;22;41;18;75;-99;13;61;65;-99;-99;79;86;23;74;55;26;45;67;50;16;44;26;45;52;66;17;49
30/03/2012;12;10;21;27;13;66;-99;8;36;37;-99;-99;39;62;9;26;58;16;30;44;62;14;33;20;52;45;43;7;31
30/03/2012;13;10;25;26;15;49;-99;6;23;27;-99;-99;22;51;7;26;33;17;7;34;49;19;31;17;54;41;36;6;31
30/03/2012;14;8;14;31;14;30;-99;6;16;27;27;-99;19;47;9;26;7;14;9;-99;30;12;29;15;40;40;31;7;28
30/03/2012;15;8;10;34;20;23;6;6;8;33;36;-99;17;46;11;-99;7;12;11;27;29;12;20;16;10;-99;19;9;26
30/03/2012;16;10;10;35;16;25;7;9;4;32;36;-99;12;32;15;-99;13;15;6;29;24;13;28;15;8;-99;17;8;23
30/03/2012;17;11;8;39;19;25;9;7;8;31;30;-99;37;32;15;24;19;34;10;36;24;8;36;15;5;-99;19;8;37
30/03/2012;18;25;42;40;19;17;13;9;42;31;-99;21;32;32;15;20;13;34;14;30;21;9;47;32;6;-99;17;28;35
30/03/2012;19;21;22;43;33;16;24;14;51;39;-99;33;28;40;19;34;15;32;25;35;24;13;48;26;8;-99;24;23;38
30/03/2012;20;24;39;52;47;31;32;28;40;50;-99;53;21;54;21;43;23;39;38;43;34;9;39;24;8;-99;39;31;39
30/03/2012;21;17;47;58;44;56;34;34;38;51;53;40;37;55;19;32;52;31;44;42;55;25;53;42;13;-99;38;48;44
30/03/2012;22;18;42;52;37;56;30;47;41;56;57;32;58;60;31;45;55;28;45;-99;54;27;53;51;32;-99;49;49;49
30/03/2012;23;23;42;60;41;60;37;40;51;64;63;49;59;61;36;61;40;43;32;55;61;31;61;51;21;-99;63;43;58
30/03/2012;24;27;38;63;35;45;28;33;40;64;65;46;59;63;20;56;26;42;11;59;52;38;51;48;12;-99;63;39;56
31/03/2012;1;26;34;65;19;39;21;29;38;63;63;44;57;64;36;55;26;42;9;55;51;27;48;44;9;-99;58;35;50
31/03/2012;2;21;31;57;25;44;18;32;37;61;55;37;58;59;33;45;34;33;17;50;44;27;45;41;6;-99;50;36;51
31/03/2012;3;20;30;48;21;42;23;32;38;57;55;34;54;54;30;38;33;34;27;43;42;27;37;39;9;-99;47;34;49
31/03/2012;4;22;31;39;18;39;9;30;37;47;50;33;50;49;29;36;34;33;45;43;42;18;38;39;9;-99;43;33;45
31/03/2012;5;19;34;42;24;38;14;29;37;45;47;31;48;45;26;34;31;32;28;37;39;17;39;38;19;-99;41;32;37
31/03/2012;6;20;33;43;21;36;21;28;37;44;40;30;44;39;21;33;32;30;34;33;39;29;44;36;24;-99;39;31;-99
31/03/2012;7;22;36;47;23;35;41;26;35;40;39;30;42;38;17;33;32;29;42;32;38;30;40;34;18;-99;40;27;37
31/03/2012;8;23;39;44;23;40;34;31;36;45;45;-99;55;43;-99;35;29;32;40;41;43;15;40;34;19;-99;49;32;46
31/03/2012;9;26;54;66;22;57;13;34;48;65;59;-99;69;60;-99;57;35;39;27;55;53;19;56;54;49;-99;56;44;71
31/03/2012;10;25;64;88;14;67;10;46;65;79;-99;74;77;86;-99;80;43;69;9;76;56;25;79;63;48;-99;68;52;87
31/03/2012;11;22;37;68;9;40;8;46;62;44;32;43;70;64;-99;31;47;40;8;62;33;18;64;32;23;-99;25;55;58
31/03/2012;12;11;28;31;7;17;9;41;35;21;28;23;32;28;-99;14;23;23;20;36;18;5;43;25;19;-99;11;39;43
31/03/2012;13;12;22;21;9;12;8;26;6;17;15;26;27;27;-99;10;13;16;14;19;11;6;25;24;18;-99;9;24;29
31/03/2012;14;14;7;18;10;13;7;18;6;19;13;27;24;21;-99;9;10;11;6;14;11;4;12;13;7;-99;7;16;33
31/03/2012;15;10;7;9;9;14;7;10;5;16;18;18;25;23;-99;8;7;11;7;14;14;5;13;11;4;-99;10;13;23
31/03/2012;16;15;7;12;10;-99;12;10;14;15;13;19;24;25;-99;14;6;13;9;19;11;14;16;15;7;-99;15;13;23
31/03/2012;17;11;17;14;14;11;18;10;18;16;-99;26;26;23;14;-99;10;13;15;16;13;9;16;13;10;10;-99;14;19
31/03/2012;18;15;7;17;17;16;14;11;9;23;29;27;33;33;16;28;9;14;23;19;16;9;18;18;9;15;17;18;24
31/03/2012;19;24;10;20;15;15;27;13;21;23;28;32;30;37;15;29;10;17;28;33;23;7;23;23;8;20;25;19;29
31/03/2012;20;23;12;36;24;15;35;28;18;35;33;41;45;53;27;46;22;42;32;44;30;11;27;31;9;24;35;29;41
31/03/2012;21;23;13;38;28;36;27;25;26;42;44;41;33;51;26;51;41;39;34;49;29;21;29;29;5;30;50;22;43
31/03/2012;22;20;9;34;19;40;26;25;19;34;43;38;28;40;33;48;32;31;25;43;37;16;28;24;4;40;50;25;36
31/03/2012;23;16;17;38;28;41;17;33;22;27;45;45;28;-99;31;43;33;43;19;38;42;24;34;38;19;39;47;37;39
31/03/2012;24;21;20;19;35;42;11;37;32;22;43;41;36;-99;39;42;35;39;-99;44;43;18;34;39;15;37;48;35;43
01/04/2012;1;21;26;25;25;42;13;34;23;36;46;45;34;46;31;37;35;31;-99;41;47;8;48;39;28;38;47;33;44
01/04/2012;2;22;36;30;11;44;10;33;23;48;45;40;46;47;28;41;35;31;-99;41;39;18;48;40;9;23;43;38;45
01/04/2012;3;20;36;43;8;46;10;32;28;45;46;40;44;44;25;34;29;29;-99;39;43;8;49;34;2;18;42;36;42
01/04/2012;4;21;33;45;8;41;13;27;29;45;41;37;43;45;23;34;28;32;-99;39;43;4;44;39;5;28;40;31;36
01/04/2012;5;20;32;45;10;42;10;29;28;46;44;36;41;45;22;33;32;32;-99;41;44;13;43;37;17;41;38;30;35
01/04/2012;6;21;31;43;20;40;10;28;28;44;45;32;42;43;21;34;36;30;24;40;44;11;40;35;27;38;38;30;37
01/04/2012;7;23;32;42;24;36;13;29;27;42;46;30;40;42;22;31;33;28;32;39;42;23;42;31;23;38;42;30;40
01/04/2012;8;22;34;41;25;36;22;30;31;43;46;34;46;45;20;31;31;27;20;42;43;28;40;34;18;40;48;29;42
01/04/2012;9;21;26;15;13;-99;10;26;20;46;47;42;55;55;25;50;28;32;19;58;39;15;34;45;25;34;43;32;53
01/04/2012;10;22;8;11;6;45;7;9;3;28;34;59;47;26;14;25;27;44;13;47;31;10;19;45;17;13;25;24;49
01/04/2012;11;18;6;11;7;-99;5;7;4;21;18;43;23;23;5;10;20;23;-99;18;21;6;9;35;18;8;12;18;14
01/04/2012;12;14;7;16;7;15;5;10;6;15;12;28;30;21;4;13;7;22;-99;17;11;5;10;16;8;6;10;20;19
01/04/2012;13;11;7;6;6;4;5;6;5;7;4;19;23;13;5;9;2;11;4;8;7;3;11;8;3;4;5;12;24
01/04/2012;14;9;6;6;7;6;4;5;3;7;5;13;20;15;4;8;3;4;4;7;8;4;9;9;4;4;6;8;15
01/04/2012;15;9;4;5;5;4;5;5;3;6;6;13;20;11;4;9;3;3;4;6;8;3;13;7;2;4;5;6;15
01/04/2012;16;8;5;5;6;-99;6;5;1;7;7;15;19;12;4;11;4;3;5;6;9;3;10;8;2;4;6;7;14
01/04/2012;17;6;4;10;5;8;8;5;0;7;8;13;16;12;4;13;4;5;6;7;9;2;8;7;2;5;5;7;13
01/04/2012;18;9;4;8;5;10;7;7;2;10;11;15;13;14;5;16;4;5;7;8;12;3;10;11;1;7;7;8;12
01/04/2012;19;9;6;9;8;9;9;13;12;14;13;24;17;21;11;17;5;18;10;15;16;3;16;14;2;12;13;10;19
01/04/2012;20;13;12;14;16;17;9;16;22;18;18;26;30;25;14;24;9;20;20;24;25;-99;-99;20;3;12;14;14;23
01/04/2012;21;22;19;31;18;21;12;20;26;31;30;32;37;34;27;29;12;24;20;26;17;9;29;35;2;10;37;33;34
01/04/2012;22;22;22;40;27;37;14;34;25;35;37;37;39;37;31;32;7;28;7;34;25;11;42;35;1;40;37;34;36
01/04/2012;23;25;37;37;30;41;8;39;26;39;40;32;39;41;27;31;9;28;18;37;42;26;43;35;22;40;34;34;35
01/04/2012;24;20;40;37;34;39;13;35;24;40;36;29;39;40;23;33;24;25;29;30;41;8;-99;30;20;37;37;32;33
02/04/2012;1;15;39;32;31;38;22;32;28;31;35;32;33;35;23;35;36;23;41;30;39;9;-99;30;18;36;36;30;30
02/04/2012;2;12;27;32;9;34;18;30;21;26;31;32;34;34;16;26;35;22;40;-99;37;8;-99;31;29;19;27;26;27
02/04/2012;3;11;24;38;6;34;36;30;21;40;33;29;35;37;18;22;34;28;37;-99;36;6;-99;31;20;36;32;26;30
02/04/2012;4;15;22;35;13;33;9;33;13;40;37;33;37;39;16;28;32;25;31;31;36;5;-99;32;13;36;33;29;35
02/04/2012;5;19;31;37;13;33;4;31;17;39;38;27;38;40;16;31;27;24;22;39;37;19;-99;32;14;34;35;28;35
02/04/2012;6;18;34;42;21;33;10;30;29;37;40;33;36;39;23;37;29;25;39;40;38;16;39;35;22;31;39;25;31
02/04/2012;7;17;35;52;29;36;18;28;32;38;39;34;35;41;27;36;31;32;38;45;38;11;43;31;22;34;29;26;39
02/04/2012;8;18;33;52;26;40;14;32;32;42;44;36;38;47;29;30;36;33;33;48;37;15;43;31;23;31;21;27;41
02/04/2012;9;19;31;57;17;30;25;34;43;45;31;37;43;47;15;23;39;31;33;35;40;9;54;36;31;31;30;28;37
02/04/2012;10;24;-99;49;10;34;9;22;62;31;26;36;36;24;10;13;29;24;30;26;39;5;61;31;35;32;24;24;28
02/04/2012;11;13;-99;30;6;23;6;29;16;22;21;18;34;24;6;10;19;11;5;21;17;3;42;35;23;7;10;29;25
02/04/2012;12;7;-99;10;11;7;4;26;4;15;9;20;28;21;7;9;3;12;4;17;8;3;13;18;1;6;10;21;24
02/04/2012;13;9;-99;7;9;6;5;6;-99;10;6;15;21;17;6;12;4;10;5;10;-99;4;13;11;3;6;6;9;16
02/04/2012;14;10;4;8;6;5;5;5;-99;9;6;15;18;19;6;12;3;5;4;10;-99;4;11;8;5;6;9;7;12
02/04/2012;15;7;3;11;5;7;4;4;-99;12;-99;14;18;20;7;12;3;4;5;-99;12;3;11;11;5;7;8;6;16
02/04/2012;16;7;3;8;6;-99;5;4;-99;10;6;12;16;19;4;10;-99;4;5;-99;9;3;11;13;-99;6;7;6;15
02/04/2012;17;8;4;9;7;6;4;5;7;10;6;16;-99;20;6;10;3;4;5;-99;9;4;11;10;2;6;10;6;15
02/04/2012;18;5;7;10;8;10;6;8;8;14;8;18;-99;22;10;13;4;7;7;-99;10;4;12;17;5;8;9;8;13
